OpenJDK 64-Bit Server VM (25.202-b05) for bsd-amd64 JRE (Zulu 8.36.0.1-CA-macosx) (1.8.0_202-b05), built on Jan 29 2019 06:07:09 by "zulu_re" with gcc 4.2.1 (Based on Apple Inc. build 5658) (LLVM build 2336.11.00)
Memory: 4k page, physical 16777216k(2921484k free)

/proc/meminfo:

CommandLine flags: -XX:InitialHeapSize=268435456 -XX:MaxHeapSize=4294967296 -XX:+PrintGC -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:+UseParallelGC 
Heap
 PSYoungGen      total 76288K, used 35785K [0x000000076ab00000, 0x0000000770000000, 0x00000007c0000000)
  eden space 65536K, 54% used [0x000000076ab00000,0x000000076cdf2568,0x000000076eb00000)
  from space 10752K, 0% used [0x000000076f580000,0x000000076f580000,0x0000000770000000)
  to   space 10752K, 0% used [0x000000076eb00000,0x000000076eb00000,0x000000076f580000)
 ParOldGen       total 175104K, used 0K [0x00000006c0000000, 0x00000006cab00000, 0x000000076ab00000)
  object space 175104K, 0% used [0x00000006c0000000,0x00000006c0000000,0x00000006cab00000)
 Metaspace       used 7648K, capacity 8005K, committed 8192K, reserved 1056768K
  class space    used 852K, capacity 948K, committed 1024K, reserved 1048576K
916: [GC (Allocation Failure) [PSYoungGen: 132784K->1664K(141824K)] 132816K->1704K(316928K), 0.0017793 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
58.348: [GC (Allocation Failure) [PSYoungGen: 131680K->96K(128000K)] 133584K->2000K(303104K), 0.0005208 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
58.407: [GC (Allocation Failure) [PSYoungGen: 127584K->64K(123904K)] 129488K->1968K(299008K), 0.0005015 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
58.464: [GC (Allocation Failure) [PSYoungGen: 123456K->96K(120320K)] 125360K->2000K(295424K), 0.0005377 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
58.520: [GC (Allocation Failure) [PSYoungGen: 119904K->0K(116736K)] 121808K->1904K(291840K), 0.0005017 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
58.574: [GC (Allocation Failure) [PSYoungGen: 116224K->64K(113152K)] 118128K->1968K(288256K), 0.0004923 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
58.626: [GC (Allocation Failure) [PSYoungGen: 112704K->96K(110080K)] 114608K->2000K(285184K), 0.0005195 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
58.677: [GC (Allocation Failure) [PSYoungGen: 109664K->96K(107008K)] 111568K->2000K(282112K), 0.0005143 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
58.727: [GC (Allocation Failure) [PSYoungGen: 106592K->96K(103936K)] 108496K->2000K(279040K), 0.0005337 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
58.775: [GC (Allocation Failure) [PSYoungGen: 103520K->64K(100864K)] 105424K->1968K(275968K), 0.0005078 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
58.822: [GC (Allocation Failure) [PSYoungGen: 100416K->96K(98304K)] 102320K->2000K(273408K), 0.0005140 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
58.867: [GC (Allocation Failure) [PSYoungGen: 97888K->96K(95744K)] 99792K->2000K(270848K), 0.0005144 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
58.911: [GC (Allocation Failure) [PSYoungGen: 95328K->96K(93184K)] 97232K->2000K(268288K), 0.0004961 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
58.955: [GC (Allocation Failure) [PSYoungGen: 92768K->96K(90624K)] 94672K->2000K(265728K), 0.0005185 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
58.997: [GC (Allocation Failure) [PSYoungGen: 90208K->96K(88064K)] 92112K->2000K(263168K), 0.0004848 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
59.038: [GC (Allocation Failure) [PSYoungGen: 87648K->96K(105984K)] 89552K->2000K(281088K), 0.0005160 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
59.088: [GC (Allocation Failure) [PSYoungGen: 105568K->96K(127488K)] 107472K->2000K(302592K), 0.0005192 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
59.147: [GC (Allocation Failure) [PSYoungGen: 127072K->64K(123392K)] 128976K->1968K(298496K), 0.0005070 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
59.204: [GC (Allocation Failure) [PSYoungGen: 122944K->96K(119808K)] 124848K->2000K(294912K), 0.0005418 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
59.260: [GC (Allocation Failure) [PSYoungGen: 119392K->96K(116224K)] 121296K->2000K(291328K), 0.0005069 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
59.313: [GC (Allocation Failure) [PSYoungGen: 115808K->96K(112640K)] 117712K->2000K(287744K), 0.0005189 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
59.365: [GC (Allocation Failure) [PSYoungGen: 112224K->64K(109568K)] 114128K->1968K(284672K), 0.0005048 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
59.416: [GC (Allocation Failure) [PSYoungGen: 109120K->96K(106496K)] 111024K->2000K(281600K), 0.0004984 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
59.465: [GC (Allocation Failure) [PSYoungGen: 106080K->96K(103424K)] 107984K->2000K(278528K), 0.0004894 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
59.513: [GC (Allocation Failure) [PSYoungGen: 103008K->96K(100352K)] 104912K->2000K(275456K), 0.0004896 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
59.559: [GC (Allocation Failure) [PSYoungGen: 99936K->96K(97792K)] 101840K->2000K(272896K), 0.0004986 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
59.604: [GC (Allocation Failure) [PSYoungGen: 97376K->96K(95232K)] 99280K->2000K(270336K), 0.0004978 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
59.648: [GC (Allocation Failure) [PSYoungGen: 94816K->96K(92672K)] 96720K->2000K(267776K), 0.0004823 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
59.691: [GC (Allocation Failure) [PSYoungGen: 92256K->96K(90112K)] 94160K->2000K(265216K), 0.0004780 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
59.733: [GC (Allocation Failure) [PSYoungGen: 89696K->64K(108032K)] 91600K->1968K(283136K), 0.0005211 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
59.787: [GC (Allocation Failure) [PSYoungGen: 107584K->96K(104960K)] 109488K->2000K(280064K), 0.0005237 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
59.836: [GC (Allocation Failure) [PSYoungGen: 104544K->96K(101888K)] 106448K->2000K(276992K), 0.0005277 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
59.883: [GC (Allocation Failure) [PSYoungGen: 101472K->96K(98816K)] 103376K->2000K(273920K), 0.0005185 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
59.929: [GC (Allocation Failure) [PSYoungGen: 98400K->64K(96256K)] 100304K->1968K(271360K), 0.0005169 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
59.973: [GC (Allocation Failure) [PSYoungGen: 95808K->96K(93696K)] 97712K->2000K(268800K), 0.0004986 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
60.016: [GC (Allocation Failure) [PSYoungGen: 93280K->96K(112640K)] 95184K->2000K(287744K), 0.0004861 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
60.070: [GC (Allocation Failure) [PSYoungGen: 112224K->96K(109568K)] 114128K->2000K(284672K), 0.0005385 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
60.120: [GC (Allocation Failure) [PSYoungGen: 109152K->96K(106496K)] 111056K->2000K(281600K), 0.0005176 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
60.169: [GC (Allocation Failure) [PSYoungGen: 106080K->96K(103424K)] 107984K->2000K(278528K), 0.0004718 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
60.218: [GC (Allocation Failure) [PSYoungGen: 103008K->96K(100352K)] 104912K->2000K(275456K), 0.0005161 secs] [Times: user=0.00 sys=0.01, real=0.01 secs] 
60.264: [GC (Allocation Failure) [PSYoungGen: 99936K->32K(97792K)] 101840K->1936K(272896K), 0.0004926 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
60.313: [GC (Allocation Failure) [PSYoungGen: 97312K->160K(95232K)] 99216K->2064K(270336K), 0.0006092 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
60.358: [GC (Allocation Failure) [PSYoungGen: 94880K->96K(114176K)] 96784K->2032K(289280K), 0.0005479 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
60.411: [GC (Allocation Failure) [PSYoungGen: 113760K->64K(110592K)] 115696K->2000K(285696K), 0.0005058 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
60.462: [GC (Allocation Failure) [PSYoungGen: 110144K->96K(107520K)] 112080K->2032K(282624K), 0.0005192 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
60.511: [GC (Allocation Failure) [PSYoungGen: 107104K->64K(104448K)] 109040K->2000K(279552K), 0.0005282 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
60.560: [GC (Allocation Failure) [PSYoungGen: 104000K->96K(101376K)] 105936K->2032K(276480K), 0.0004994 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
60.606: [GC (Allocation Failure) [PSYoungGen: 100960K->96K(98816K)] 102896K->2032K(273920K), 0.0005009 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
60.652: [GC (Allocation Failure) [PSYoungGen: 98400K->64K(96256K)] 100336K->2000K(271360K), 0.0004732 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
60.697: [GC (Allocation Failure) [PSYoungGen: 95808K->96K(93696K)] 97744K->2032K(268800K), 0.0005097 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
60.741: [GC (Allocation Failure) [PSYoungGen: 93280K->96K(112640K)] 95216K->2032K(287744K), 0.0005376 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
60.793: [GC (Allocation Failure) [PSYoungGen: 112224K->64K(109568K)] 114160K->2000K(284672K), 0.0004751 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
60.844: [GC (Allocation Failure) [PSYoungGen: 109120K->96K(106496K)] 111056K->2032K(281600K), 0.0004967 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
60.893: [GC (Allocation Failure) [PSYoungGen: 106080K->96K(103424K)] 108016K->2032K(278528K), 0.0005255 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
60.941: [GC (Allocation Failure) [PSYoungGen: 103008K->64K(100352K)] 104944K->2000K(275456K), 0.0004939 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
60.987: [GC (Allocation Failure) [PSYoungGen: 99904K->96K(97792K)] 101840K->2032K(272896K), 0.0005024 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
61.033: [GC (Allocation Failure) [PSYoungGen: 97376K->96K(95232K)] 99312K->2032K(270336K), 0.0005218 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
61.078: [GC (Allocation Failure) [PSYoungGen: 94816K->64K(92672K)] 96752K->2000K(267776K), 0.0005346 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
61.122: [GC (Allocation Failure) [PSYoungGen: 92224K->96K(111104K)] 94160K->2032K(286208K), 0.0005691 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
61.173: [GC (Allocation Failure) [PSYoungGen: 110687K->96K(108032K)] 112623K->2032K(283136K), 0.0005006 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
61.224: [GC (Allocation Failure) [PSYoungGen: 107616K->96K(104960K)] 109552K->2032K(280064K), 0.0005131 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
61.273: [GC (Allocation Failure) [PSYoungGen: 104544K->32K(101888K)] 106480K->1968K(276992K), 0.0005100 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
61.320: [GC (Allocation Failure) [PSYoungGen: 101408K->64K(98816K)] 103344K->2000K(273920K), 0.0005084 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
61.366: [GC (Allocation Failure) [PSYoungGen: 98368K->32K(96256K)] 100304K->1968K(271360K), 0.0004933 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
61.411: [GC (Allocation Failure) [PSYoungGen: 95776K->32K(115712K)] 97712K->1968K(290816K), 0.0005679 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
61.464: [GC (Allocation Failure) [PSYoungGen: 115232K->64K(112128K)] 117168K->2000K(287232K), 0.0005188 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
61.516: [GC (Allocation Failure) [PSYoungGen: 111680K->64K(134656K)] 113616K->2000K(309760K), 0.0009796 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
61.578: [GC (Allocation Failure) [PSYoungGen: 134208K->96K(161792K)] 136144K->2032K(336896K), 0.0005211 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
61.653: [GC (Allocation Failure) [PSYoungGen: 161376K->64K(194048K)] 163312K->2000K(369152K), 0.0009954 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
61.743: [GC (Allocation Failure) [PSYoungGen: 193600K->96K(186880K)] 195536K->2032K(361984K), 0.0005343 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
61.833: [GC (Allocation Failure) [PSYoungGen: 186464K->96K(180224K)] 188400K->2032K(355328K), 0.0005374 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
61.916: [GC (Allocation Failure) [PSYoungGen: 179808K->96K(174080K)] 181744K->2032K(349184K), 0.0005188 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
61.997: [GC (Allocation Failure) [PSYoungGen: 173664K->96K(167936K)] 175600K->2032K(343040K), 0.0005330 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
62.077: [GC (Allocation Failure) [PSYoungGen: 167520K->96K(162304K)] 169456K->2032K(337408K), 0.0005182 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
62.152: [GC (Allocation Failure) [PSYoungGen: 161888K->96K(156672K)] 163824K->2032K(331776K), 0.0005269 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
62.224: [GC (Allocation Failure) [PSYoungGen: 156256K->32K(151552K)] 158192K->1968K(326656K), 0.0005081 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
62.295: [GC (Allocation Failure) [PSYoungGen: 151072K->96K(146432K)] 153008K->2032K(321536K), 0.0005193 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
62.363: [GC (Allocation Failure) [PSYoungGen: 146016K->96K(141824K)] 147952K->2032K(316928K), 0.0005201 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
62.428: [GC (Allocation Failure) [PSYoungGen: 141408K->32K(137216K)] 143344K->1968K(312320K), 0.0004864 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
62.491: [GC (Allocation Failure) [PSYoungGen: 136736K->64K(132608K)] 138672K->2000K(307712K), 0.0005138 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
62.553: [GC (Allocation Failure) [PSYoungGen: 132160K->96K(128512K)] 134096K->2032K(303616K), 0.0005217 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
62.612: [GC (Allocation Failure) [PSYoungGen: 128096K->96K(124416K)] 130032K->2032K(299520K), 0.0004962 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
62.670: [GC (Allocation Failure) [PSYoungGen: 124000K->96K(120832K)] 125936K->2032K(295936K), 0.0005135 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
62.726: [GC (Allocation Failure) [PSYoungGen: 120416K->64K(117248K)] 122352K->2000K(292352K), 0.0005146 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
62.780: [GC (Allocation Failure) [PSYoungGen: 116800K->96K(113664K)] 118736K->2032K(288768K), 0.0005150 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
62.833: [GC (Allocation Failure) [PSYoungGen: 113248K->96K(110592K)] 115184K->2032K(285696K), 0.0005080 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
62.884: [GC (Allocation Failure) [PSYoungGen: 110176K->96K(107520K)] 112112K->2032K(282624K), 0.0005259 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
62.934: [GC (Allocation Failure) [PSYoungGen: 107104K->96K(104448K)] 109040K->2032K(279552K), 0.0005179 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
62.982: [GC (Allocation Failure) [PSYoungGen: 104032K->96K(101376K)] 105968K->2032K(276480K), 0.0004838 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
63.029: [GC (Allocation Failure) [PSYoungGen: 100960K->96K(98816K)] 102896K->2032K(273920K), 0.0005137 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
63.076: [GC (Allocation Failure) [PSYoungGen: 98400K->96K(96256K)] 100336K->2032K(271360K), 0.0005462 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
63.121: [GC (Allocation Failure) [PSYoungGen: 95840K->96K(93696K)] 97776K->2032K(268800K), 0.0005162 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
63.164: [GC (Allocation Failure) [PSYoungGen: 93280K->32K(91136K)] 95216K->1968K(266240K), 0.0004754 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
63.206: [GC (Allocation Failure) [PSYoungGen: 90656K->96K(88576K)] 92592K->2032K(263680K), 0.0004889 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
63.247: [GC (Allocation Failure) [PSYoungGen: 88160K->96K(106496K)] 90096K->2032K(281600K), 0.0006672 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
63.297: [GC (Allocation Failure) [PSYoungGen: 106080K->96K(128000K)] 108016K->2032K(303104K), 0.0005129 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
63.357: [GC (Allocation Failure) [PSYoungGen: 127584K->96K(123904K)] 129520K->2032K(299008K), 0.0005189 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
63.415: [GC (Allocation Failure) [PSYoungGen: 123488K->96K(120320K)] 125424K->2032K(295424K), 0.0005154 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
63.470: [GC (Allocation Failure) [PSYoungGen: 119904K->96K(116736K)] 121840K->2032K(291840K), 0.0005081 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
63.524: [GC (Allocation Failure) [PSYoungGen: 116320K->96K(113152K)] 118256K->2032K(288256K), 0.0004902 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
63.576: [GC (Allocation Failure) [PSYoungGen: 112736K->96K(110080K)] 114672K->2032K(285184K), 0.0004888 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
63.627: [GC (Allocation Failure) [PSYoungGen: 109664K->96K(107008K)] 111600K->2032K(282112K), 0.0005012 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
63.676: [GC (Allocation Failure) [PSYoungGen: 106592K->64K(103936K)] 108528K->2000K(279040K), 0.0004894 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
63.724: [GC (Allocation Failure) [PSYoungGen: 103488K->96K(100864K)] 105424K->2032K(275968K), 0.0005208 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
63.771: [GC (Allocation Failure) [PSYoungGen: 100448K->96K(98304K)] 102384K->2032K(273408K), 0.0005080 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
63.817: [GC (Allocation Failure) [PSYoungGen: 97888K->96K(95744K)] 99824K->2032K(270848K), 0.0005100 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
63.861: [GC (Allocation Failure) [PSYoungGen: 95328K->64K(115200K)] 97264K->2000K(290304K), 0.0009725 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
63.915: [GC (Allocation Failure) [PSYoungGen: 114752K->96K(138240K)] 116688K->2032K(313344K), 0.0005115 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
63.979: [GC (Allocation Failure) [PSYoungGen: 137824K->64K(165888K)] 139760K->2000K(340992K), 0.0005114 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
64.055: [GC (Allocation Failure) [PSYoungGen: 165440K->64K(160256K)] 167376K->2000K(335360K), 0.0005713 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
64.130: [GC (Allocation Failure) [PSYoungGen: 159808K->96K(154624K)] 161744K->2032K(329728K), 0.0005273 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
64.202: [GC (Allocation Failure) [PSYoungGen: 154208K->96K(149504K)] 156144K->2032K(324608K), 0.0005206 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
64.271: [GC (Allocation Failure) [PSYoungGen: 149088K->96K(144384K)] 151024K->2032K(319488K), 0.0005167 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
64.338: [GC (Allocation Failure) [PSYoungGen: 143968K->96K(139776K)] 145904K->2032K(314880K), 0.0005196 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
64.403: [GC (Allocation Failure) [PSYoungGen: 139360K->96K(135168K)] 141296K->2032K(310272K), 0.0004917 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
64.465: [GC (Allocation Failure) [PSYoungGen: 134752K->96K(131072K)] 136688K->2032K(306176K), 0.0005031 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
64.525: [GC (Allocation Failure) [PSYoungGen: 130656K->96K(126976K)] 132592K->2032K(302080K), 0.0005150 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
64.584: [GC (Allocation Failure) [PSYoungGen: 126560K->96K(122880K)] 128496K->2032K(297984K), 0.0004971 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
64.641: [GC (Allocation Failure) [PSYoungGen: 122464K->64K(119296K)] 124400K->2000K(294400K), 0.0005239 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
64.696: [GC (Allocation Failure) [PSYoungGen: 118848K->64K(115712K)] 120784K->2000K(290816K), 0.0004950 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
64.750: [GC (Allocation Failure) [PSYoungGen: 115264K->96K(112128K)] 117200K->2032K(287232K), 0.0005282 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
64.802: [GC (Allocation Failure) [PSYoungGen: 111712K->96K(109056K)] 113648K->2032K(284160K), 0.0005106 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
64.852: [GC (Allocation Failure) [PSYoungGen: 108640K->96K(105984K)] 110576K->2032K(281088K), 0.0005056 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
64.901: [GC (Allocation Failure) [PSYoungGen: 105568K->96K(102912K)] 107504K->2032K(278016K), 0.0004859 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
64.948: [GC (Allocation Failure) [PSYoungGen: 102496K->96K(99840K)] 104432K->2032K(274944K), 0.0005146 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
64.994: [GC (Allocation Failure) [PSYoungGen: 99424K->96K(97280K)] 101360K->2032K(272384K), 0.0005252 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
65.040: [GC (Allocation Failure) [PSYoungGen: 96864K->32K(94720K)] 98800K->1968K(269824K), 0.0004803 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
65.085: [GC (Allocation Failure) [PSYoungGen: 94240K->96K(92160K)] 96176K->2032K(267264K), 0.0005248 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
65.128: [GC (Allocation Failure) [PSYoungGen: 91744K->96K(89600K)] 93680K->2032K(264704K), 0.0005047 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
65.170: [GC (Allocation Failure) [PSYoungGen: 89184K->96K(107520K)] 91120K->2032K(282624K), 0.0005172 secs] [Times: user=0.00 sys=0.01, real=0.00 secs] 
65.220: [GC (Allocation Failure) [PSYoungGen: 107104K->64K(104448K)] 109040K->2000K(279552K), 0.0004980 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
65.268: [GC (Allocation Failure) [PSYoungGen: 104000K->32K(101376K)] 105936K->1968K(276480K), 0.0004874 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
65.315: [GC (Allocation Failure) [PSYoungGen: 100896K->96K(98816K)] 102832K->2032K(273920K), 0.0005007 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
65.360: [GC (Allocation Failure) [PSYoungGen: 98400K->96K(96256K)] 100336K->2032K(271360K), 0.0004937 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
65.408: [GC (Allocation Failure) [PSYoungGen: 95840K->96K(93696K)] 97776K->2032K(268800K), 0.0004794 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
65.451: [GC (Allocation Failure) [PSYoungGen: 93280K->96K(91136K)] 95216K->2032K(266240K), 0.0004887 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
65.493: [GC (Allocation Failure) [PSYoungGen: 90720K->96K(88576K)] 92656K->2032K(263680K), 0.0005066 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
65.534: [GC (Allocation Failure) [PSYoungGen: 88160K->32K(106496K)] 90096K->1968K(281600K), 0.0004803 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
65.583: [GC (Allocation Failure) [PSYoungGen: 106016K->64K(103424K)] 107952K->2000K(278528K), 0.0004835 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
65.631: [GC (Allocation Failure) [PSYoungGen: 102976K->96K(100352K)] 104912K->2032K(275456K), 0.0005004 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
65.677: [GC (Allocation Failure) [PSYoungGen: 99936K->64K(97792K)] 101872K->2000K(272896K), 0.0005003 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
65.722: [GC (Allocation Failure) [PSYoungGen: 97344K->64K(95232K)] 99280K->2000K(270336K), 0.0004788 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
65.767: [GC (Allocation Failure) [PSYoungGen: 94784K->64K(114176K)] 96720K->2000K(289280K), 0.0006451 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
65.822: [GC (Allocation Failure) [PSYoungGen: 113728K->96K(110592K)] 115664K->2032K(285696K), 0.0005022 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
65.873: [GC (Allocation Failure) [PSYoungGen: 110176K->96K(107520K)] 112112K->2032K(282624K), 0.0004932 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
