OpenJDK 64-Bit Server VM (25.202-b05) for bsd-amd64 JRE (Zulu 8.36.0.1-CA-macosx) (1.8.0_202-b05), built on Jan 29 2019 06:07:09 by "zulu_re" with gcc 4.2.1 (Based on Apple Inc. build 5658) (LLVM build 2336.11.00)
Memory: 4k page, physical 16777216k(741696k free)

/proc/meminfo:

CommandLine flags: -XX:InitialHeapSize=268435456 -XX:MaxHeapSize=4294967296 -XX:+PrintGC -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:+UseParallelGC 
Heap
 PSYoungGen      total 76288K, used 35677K [0x000000076ab00000, 0x0000000770000000, 0x00000007c0000000)
  eden space 65536K, 54% used [0x000000076ab00000,0x000000076cdd7660,0x000000076eb00000)
  from space 10752K, 0% used [0x000000076f580000,0x000000076f580000,0x0000000770000000)
  to   space 10752K, 0% used [0x000000076eb00000,0x000000076eb00000,0x000000076f580000)
 ParOldGen       total 175104K, used 0K [0x00000006c0000000, 0x00000006cab00000, 0x000000076ab00000)
  object space 175104K, 0% used [0x00000006c0000000,0x00000006c0000000,0x00000006cab00000)
 Metaspace       used 7659K, capacity 8005K, committed 8192K, reserved 1056768K
  class space    used 852K, capacity 948K, committed 1024K, reserved 1048576K
942: [GC (Allocation Failure) [PSYoungGen: 132704K->1664K(141824K)] 132728K->1696K(316928K), 0.0017004 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
85.465: [GC (Allocation Failure) [PSYoungGen: 100960K->96K(98816K)] 102907K->2043K(273920K), 0.0005513 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
85.536: [GC (Allocation Failure) [PSYoungGen: 98399K->96K(96256K)] 100347K->2043K(271360K), 0.0005454 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
85.606: [GC (Allocation Failure) [PSYoungGen: 95840K->32K(93696K)] 97787K->1979K(268800K), 0.0004887 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
85.675: [GC (Allocation Failure) [PSYoungGen: 93216K->64K(91136K)] 95163K->2011K(266240K), 0.0005064 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
85.744: [GC (Allocation Failure) [PSYoungGen: 90688K->96K(88576K)] 92635K->2043K(263680K), 0.0005016 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
85.811: [GC (Allocation Failure) [PSYoungGen: 88160K->96K(86528K)] 90107K->2043K(261632K), 0.0005026 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
85.879: [GC (Allocation Failure) [PSYoungGen: 86112K->96K(84480K)] 88059K->2043K(259584K), 0.0004971 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
85.941: [GC (Allocation Failure) [PSYoungGen: 84064K->96K(82432K)] 86011K->2043K(257536K), 0.0004939 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
86.002: [GC (Allocation Failure) [PSYoungGen: 82016K->96K(80384K)] 83963K->2043K(255488K), 0.0005066 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
86.062: [GC (Allocation Failure) [PSYoungGen: 79968K->64K(78336K)] 81915K->2011K(253440K), 0.0005342 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
86.119: [GC (Allocation Failure) [PSYoungGen: 77888K->64K(76288K)] 79835K->2011K(251392K), 0.0005032 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
86.174: [GC (Allocation Failure) [PSYoungGen: 75840K->64K(74752K)] 77787K->2011K(249856K), 0.0005231 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
86.226: [GC (Allocation Failure) [PSYoungGen: 74304K->96K(73216K)] 76251K->2043K(248320K), 0.0005021 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
86.280: [GC (Allocation Failure) [PSYoungGen: 72800K->96K(71680K)] 74747K->2043K(246784K), 0.0005022 secs] [Times: user=0.00 sys=0.01, real=0.00 secs] 
86.332: [GC (Allocation Failure) [PSYoungGen: 71264K->64K(70144K)] 73211K->2011K(245248K), 0.0004975 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
86.384: [GC (Allocation Failure) [PSYoungGen: 69696K->64K(68608K)] 71643K->2011K(243712K), 0.0005496 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
86.435: [GC (Allocation Failure) [PSYoungGen: 68160K->96K(67072K)] 70107K->2043K(242176K), 0.0004878 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
86.484: [GC (Allocation Failure) [PSYoungGen: 66656K->96K(65536K)] 68603K->2043K(240640K), 0.0004874 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
86.530: [GC (Allocation Failure) [PSYoungGen: 65120K->32K(64000K)] 67067K->1979K(239104K), 0.0004914 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
86.576: [GC (Allocation Failure) [PSYoungGen: 63520K->32K(62464K)] 65467K->1979K(237568K), 0.0005071 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
86.620: [GC (Allocation Failure) [PSYoungGen: 61984K->64K(61440K)] 63931K->2011K(236544K), 0.0004890 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
86.666: [GC (Allocation Failure) [PSYoungGen: 60992K->32K(60416K)] 62939K->1979K(235520K), 0.0005498 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
86.712: [GC (Allocation Failure) [PSYoungGen: 59936K->96K(59392K)] 61883K->2043K(234496K), 0.0004984 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
86.761: [GC (Allocation Failure) [PSYoungGen: 58976K->64K(71168K)] 60923K->2011K(246272K), 0.0014007 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
86.822: [GC (Allocation Failure) [PSYoungGen: 70720K->96K(85504K)] 72667K->2043K(260608K), 0.0010908 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
86.896: [GC (Allocation Failure) [PSYoungGen: 85088K->96K(102912K)] 87035K->2043K(278016K), 0.0004937 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
86.971: [GC (Allocation Failure) [PSYoungGen: 102496K->96K(123392K)] 104443K->2043K(298496K), 0.0005159 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
87.065: [GC (Allocation Failure) [PSYoungGen: 122976K->96K(119808K)] 124923K->2043K(294912K), 0.0005080 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
87.156: [GC (Allocation Failure) [PSYoungGen: 119392K->64K(116224K)] 121339K->2011K(291328K), 0.0005039 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
87.242: [GC (Allocation Failure) [PSYoungGen: 115776K->64K(112640K)] 117723K->2011K(287744K), 0.0005035 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
87.323: [GC (Allocation Failure) [PSYoungGen: 112191K->32K(109568K)] 114139K->1979K(284672K), 0.0005225 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
87.400: [GC (Allocation Failure) [PSYoungGen: 109088K->96K(106496K)] 111035K->2043K(281600K), 0.0005070 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
87.478: [GC (Allocation Failure) [PSYoungGen: 106080K->96K(103424K)] 108027K->2043K(278528K), 0.0005003 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
87.555: [GC (Allocation Failure) [PSYoungGen: 103008K->64K(100352K)] 104955K->2011K(275456K), 0.0009285 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
87.639: [GC (Allocation Failure) [PSYoungGen: 99904K->64K(97792K)] 101851K->2011K(272896K), 0.0004969 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
87.711: [GC (Allocation Failure) [PSYoungGen: 97344K->64K(95232K)] 99291K->2011K(270336K), 0.0005224 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
87.779: [GC (Allocation Failure) [PSYoungGen: 94784K->64K(92672K)] 96731K->2011K(267776K), 0.0005131 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
87.847: [GC (Allocation Failure) [PSYoungGen: 92224K->64K(90112K)] 94171K->2011K(265216K), 0.0005172 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
87.917: [GC (Allocation Failure) [PSYoungGen: 89664K->96K(87552K)] 91611K->2043K(262656K), 0.0004922 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
87.982: [GC (Allocation Failure) [PSYoungGen: 87136K->64K(85504K)] 89083K->2011K(260608K), 0.0005317 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
88.046: [GC (Allocation Failure) [PSYoungGen: 85056K->64K(83456K)] 87003K->2011K(258560K), 0.0010509 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
88.110: [GC (Allocation Failure) [PSYoungGen: 83008K->96K(81408K)] 84955K->2043K(256512K), 0.0005332 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
88.177: [GC (Allocation Failure) [PSYoungGen: 80992K->64K(97792K)] 82939K->2011K(272896K), 0.0010666 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
88.246: [GC (Allocation Failure) [PSYoungGen: 97344K->96K(95232K)] 99291K->2043K(270336K), 0.0004948 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
88.313: [GC (Allocation Failure) [PSYoungGen: 94816K->96K(92672K)] 96763K->2043K(267776K), 0.0005026 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
88.378: [GC (Allocation Failure) [PSYoungGen: 92256K->96K(90112K)] 94203K->2043K(265216K), 0.0004961 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
88.441: [GC (Allocation Failure) [PSYoungGen: 89696K->96K(87552K)] 91643K->2043K(262656K), 0.0004928 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
88.505: [GC (Allocation Failure) [PSYoungGen: 87136K->96K(85504K)] 89083K->2043K(260608K), 0.0005000 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
88.570: [GC (Allocation Failure) [PSYoungGen: 85088K->64K(83456K)] 87035K->2011K(258560K), 0.0004988 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
88.636: [GC (Allocation Failure) [PSYoungGen: 83008K->96K(81408K)] 84955K->2043K(256512K), 0.0004964 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
88.698: [GC (Allocation Failure) [PSYoungGen: 80992K->96K(79360K)] 82939K->2043K(254464K), 0.0005001 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
88.759: [GC (Allocation Failure) [PSYoungGen: 78944K->96K(77312K)] 80891K->2043K(252416K), 0.0005371 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
88.816: [GC (Allocation Failure) [PSYoungGen: 76896K->96K(75264K)] 78843K->2043K(250368K), 0.0005016 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
88.873: [GC (Allocation Failure) [PSYoungGen: 74848K->0K(73728K)] 76795K->1947K(248832K), 0.0004874 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
88.926: [GC (Allocation Failure) [PSYoungGen: 73216K->0K(72192K)] 75163K->1947K(247296K), 0.0005199 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
88.977: [GC (Allocation Failure) [PSYoungGen: 71680K->64K(70656K)] 73627K->2011K(245760K), 0.0005487 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
89.034: [GC (Allocation Failure) [PSYoungGen: 70208K->64K(84992K)] 72155K->2011K(260096K), 0.0013796 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
89.098: [GC (Allocation Failure) [PSYoungGen: 84544K->96K(101888K)] 86491K->2043K(276992K), 0.0005051 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
89.183: [GC (Allocation Failure) [PSYoungGen: 101472K->32K(122368K)] 103419K->1979K(297472K), 0.0009806 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
89.284: [GC (Allocation Failure) [PSYoungGen: 121888K->96K(118784K)] 123835K->2043K(293888K), 0.0004978 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
89.370: [GC (Allocation Failure) [PSYoungGen: 118368K->96K(115200K)] 120315K->2043K(290304K), 0.0005903 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
89.455: [GC (Allocation Failure) [PSYoungGen: 114784K->96K(111616K)] 116731K->2043K(286720K), 0.0007273 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
89.537: [GC (Allocation Failure) [PSYoungGen: 111200K->96K(108544K)] 113147K->2043K(283648K), 0.0004994 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
89.615: [GC (Allocation Failure) [PSYoungGen: 108128K->96K(105472K)] 110075K->2043K(280576K), 0.0005517 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
89.694: [GC (Allocation Failure) [PSYoungGen: 105056K->96K(102400K)] 107003K->2043K(277504K), 0.0005058 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
89.770: [GC (Allocation Failure) [PSYoungGen: 101984K->96K(99328K)] 103931K->2043K(274432K), 0.0004982 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
89.844: [GC (Allocation Failure) [PSYoungGen: 98912K->96K(96768K)] 100859K->2043K(271872K), 0.0004943 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
89.915: [GC (Allocation Failure) [PSYoungGen: 96352K->96K(94208K)] 98299K->2043K(269312K), 0.0005016 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
89.988: [GC (Allocation Failure) [PSYoungGen: 93792K->96K(91648K)] 95739K->2043K(266752K), 0.0004969 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
90.062: [GC (Allocation Failure) [PSYoungGen: 91232K->96K(89088K)] 93179K->2043K(264192K), 0.0005074 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
90.127: [GC (Allocation Failure) [PSYoungGen: 88672K->32K(87040K)] 90619K->1979K(262144K), 0.0004833 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
90.191: [GC (Allocation Failure) [PSYoungGen: 86560K->64K(84992K)] 88507K->2011K(260096K), 0.0007294 secs] [Times: user=0.00 sys=0.01, real=0.00 secs] 
90.253: [GC (Allocation Failure) [PSYoungGen: 84544K->96K(82944K)] 86491K->2043K(258048K), 0.0005001 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
90.311: [GC (Allocation Failure) [PSYoungGen: 82528K->64K(80896K)] 84475K->2011K(256000K), 0.0004950 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
90.371: [GC (Allocation Failure) [PSYoungGen: 80448K->96K(78848K)] 82395K->2043K(253952K), 0.0005097 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
90.427: [GC (Allocation Failure) [PSYoungGen: 78432K->96K(76800K)] 80379K->2067K(251904K), 0.0005364 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
90.482: [GC (Allocation Failure) [PSYoungGen: 76384K->64K(74752K)] 78355K->2035K(249856K), 0.0004975 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
90.537: [GC (Allocation Failure) [PSYoungGen: 74304K->96K(73216K)] 76275K->2067K(248320K), 0.0004847 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
90.589: [GC (Allocation Failure) [PSYoungGen: 72799K->96K(71680K)] 74771K->2067K(246784K), 0.0005045 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
90.640: [GC (Allocation Failure) [PSYoungGen: 71264K->64K(70144K)] 73235K->2035K(245248K), 0.0004920 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
90.690: [GC (Allocation Failure) [PSYoungGen: 69696K->96K(68608K)] 71667K->2067K(243712K), 0.0005164 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
90.738: [GC (Allocation Failure) [PSYoungGen: 68192K->96K(67072K)] 70163K->2067K(242176K), 0.0005088 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
90.785: [GC (Allocation Failure) [PSYoungGen: 66656K->96K(65536K)] 68627K->2067K(240640K), 0.0004976 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
90.831: [GC (Allocation Failure) [PSYoungGen: 65120K->96K(64000K)] 67091K->2067K(239104K), 0.0005185 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
90.878: [GC (Allocation Failure) [PSYoungGen: 63584K->96K(62464K)] 65555K->2067K(237568K), 0.0004950 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
90.922: [GC (Allocation Failure) [PSYoungGen: 62048K->64K(61440K)] 64019K->2035K(236544K), 0.0004788 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
90.966: [GC (Allocation Failure) [PSYoungGen: 60992K->32K(60416K)] 62963K->2003K(235520K), 0.0004995 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
91.010: [GC (Allocation Failure) [PSYoungGen: 59936K->96K(72704K)] 61907K->2067K(247808K), 0.0005363 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
91.063: [GC (Allocation Failure) [PSYoungGen: 72288K->32K(71168K)] 74259K->2003K(246272K), 0.0004880 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
91.113: [GC (Allocation Failure) [PSYoungGen: 70688K->96K(69632K)] 72659K->2067K(244736K), 0.0004896 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
91.162: [GC (Allocation Failure) [PSYoungGen: 69216K->64K(68096K)] 71187K->2035K(243200K), 0.0004864 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
91.209: [GC (Allocation Failure) [PSYoungGen: 67648K->64K(66560K)] 69619K->2035K(241664K), 0.0004961 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
91.256: [GC (Allocation Failure) [PSYoungGen: 66112K->96K(65024K)] 68083K->2067K(240128K), 0.0004707 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
91.302: [GC (Allocation Failure) [PSYoungGen: 64608K->96K(63488K)] 66579K->2067K(238592K), 0.0004973 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
91.349: [GC (Allocation Failure) [PSYoungGen: 63072K->96K(61952K)] 65043K->2067K(237056K), 0.0005223 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
91.392: [GC (Allocation Failure) [PSYoungGen: 61536K->96K(60928K)] 63507K->2067K(236032K), 0.0004804 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
91.435: [GC (Allocation Failure) [PSYoungGen: 60512K->96K(59904K)] 62483K->2067K(235008K), 0.0004797 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
91.480: [GC (Allocation Failure) [PSYoungGen: 59488K->96K(72192K)] 61459K->2067K(247296K), 0.0005205 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
91.531: [GC (Allocation Failure) [PSYoungGen: 71776K->64K(70656K)] 73747K->2035K(245760K), 0.0005522 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
91.581: [GC (Allocation Failure) [PSYoungGen: 70208K->96K(69120K)] 72179K->2067K(244224K), 0.0005210 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
91.629: [GC (Allocation Failure) [PSYoungGen: 68704K->64K(67584K)] 70675K->2035K(242688K), 0.0004924 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
91.677: [GC (Allocation Failure) [PSYoungGen: 67136K->64K(66048K)] 69107K->2035K(241152K), 0.0004919 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
91.724: [GC (Allocation Failure) [PSYoungGen: 65600K->96K(64512K)] 67571K->2067K(239616K), 0.0005078 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
91.771: [GC (Allocation Failure) [PSYoungGen: 64096K->64K(62976K)] 66067K->2035K(238080K), 0.0004793 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
91.815: [GC (Allocation Failure) [PSYoungGen: 62527K->32K(61952K)] 64499K->2003K(237056K), 0.0005349 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
91.861: [GC (Allocation Failure) [PSYoungGen: 61472K->96K(60928K)] 63443K->2067K(236032K), 0.0005022 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
91.908: [GC (Allocation Failure) [PSYoungGen: 60512K->96K(59904K)] 62483K->2067K(235008K), 0.0004948 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
91.952: [GC (Allocation Failure) [PSYoungGen: 59488K->96K(58880K)] 61459K->2067K(233984K), 0.0004960 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
91.996: [GC (Allocation Failure) [PSYoungGen: 58464K->64K(70656K)] 60435K->2035K(245760K), 0.0008931 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
92.049: [GC (Allocation Failure) [PSYoungGen: 70208K->64K(84992K)] 72179K->2035K(260096K), 0.0004950 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
92.113: [GC (Allocation Failure) [PSYoungGen: 84544K->96K(101888K)] 86515K->2067K(276992K), 0.0004991 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
92.189: [GC (Allocation Failure) [PSYoungGen: 101472K->96K(98816K)] 103443K->2067K(273920K), 0.0004987 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
92.262: [GC (Allocation Failure) [PSYoungGen: 98400K->96K(96256K)] 100371K->2067K(271360K), 0.0005191 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
92.334: [GC (Allocation Failure) [PSYoungGen: 95840K->32K(93696K)] 97811K->2003K(268800K), 0.0005138 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
92.409: [GC (Allocation Failure) [PSYoungGen: 93216K->64K(91136K)] 95187K->2035K(266240K), 0.0005663 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
92.480: [GC (Allocation Failure) [PSYoungGen: 90688K->96K(88576K)] 92659K->2067K(263680K), 0.0005514 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
92.548: [GC (Allocation Failure) [PSYoungGen: 88160K->64K(86528K)] 90131K->2035K(261632K), 0.0004923 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
92.613: [GC (Allocation Failure) [PSYoungGen: 86080K->96K(84480K)] 88051K->2067K(259584K), 0.0005145 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
92.676: [GC (Allocation Failure) [PSYoungGen: 84064K->96K(82432K)] 86035K->2067K(257536K), 0.0005040 secs] [Times: user=0.00 sys=0.01, real=0.00 secs] 
92.735: [GC (Allocation Failure) [PSYoungGen: 82016K->96K(80384K)] 83987K->2067K(255488K), 0.0004942 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
92.795: [GC (Allocation Failure) [PSYoungGen: 79968K->96K(78336K)] 81939K->2067K(253440K), 0.0004942 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
92.853: [GC (Allocation Failure) [PSYoungGen: 77919K->64K(76288K)] 79891K->2035K(251392K), 0.0005037 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
92.910: [GC (Allocation Failure) [PSYoungGen: 75840K->64K(74752K)] 77811K->2035K(249856K), 0.0005111 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
92.964: [GC (Allocation Failure) [PSYoungGen: 74304K->96K(73216K)] 76275K->2067K(248320K), 0.0004913 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
93.017: [GC (Allocation Failure) [PSYoungGen: 72800K->64K(71680K)] 74771K->2035K(246784K), 0.0004826 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
93.070: [GC (Allocation Failure) [PSYoungGen: 71232K->96K(70144K)] 73203K->2067K(245248K), 0.0004980 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
93.124: [GC (Allocation Failure) [PSYoungGen: 69728K->96K(68608K)] 71699K->2067K(243712K), 0.0005264 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
93.173: [GC (Allocation Failure) [PSYoungGen: 68192K->64K(67072K)] 70163K->2035K(242176K), 0.0005002 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
93.221: [GC (Allocation Failure) [PSYoungGen: 66624K->96K(65536K)] 68595K->2067K(240640K), 0.0005205 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
93.268: [GC (Allocation Failure) [PSYoungGen: 65120K->64K(78848K)] 67091K->2035K(253952K), 0.0007608 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
93.325: [GC (Allocation Failure) [PSYoungGen: 78400K->96K(76800K)] 80371K->2067K(251904K), 0.0004942 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
93.380: [GC (Allocation Failure) [PSYoungGen: 76384K->96K(74752K)] 78355K->2067K(249856K), 0.0004906 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
93.433: [GC (Allocation Failure) [PSYoungGen: 74336K->64K(73216K)] 76307K->2035K(248320K), 0.0004876 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
93.486: [GC (Allocation Failure) [PSYoungGen: 72768K->96K(71680K)] 74739K->2067K(246784K), 0.0005095 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
93.538: [GC (Allocation Failure) [PSYoungGen: 71264K->96K(70144K)] 73235K->2067K(245248K), 0.0004999 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
93.592: [GC (Allocation Failure) [PSYoungGen: 69728K->96K(68608K)] 71699K->2067K(243712K), 0.0007430 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
93.644: [GC (Allocation Failure) [PSYoungGen: 68192K->64K(82432K)] 70163K->2035K(257536K), 0.0009565 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
93.705: [GC (Allocation Failure) [PSYoungGen: 81984K->96K(98816K)] 83955K->2067K(273920K), 0.0004897 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
93.776: [GC (Allocation Failure) [PSYoungGen: 98400K->64K(118784K)] 100371K->2035K(293888K), 0.0010109 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
93.865: [GC (Allocation Failure) [PSYoungGen: 118336K->32K(142848K)] 120307K->2003K(317952K), 0.0009526 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
93.970: [GC (Allocation Failure) [PSYoungGen: 142368K->96K(171520K)] 144339K->2067K(346624K), 0.0009593 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
94.096: [GC (Allocation Failure) [PSYoungGen: 171104K->96K(165376K)] 173075K->2067K(340480K), 0.0005037 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
94.214: [GC (Allocation Failure) [PSYoungGen: 164960K->32K(159744K)] 166931K->2003K(334848K), 0.0005027 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
94.328: [GC (Allocation Failure) [PSYoungGen: 159264K->96K(154112K)] 161235K->2067K(329216K), 0.0004857 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
94.437: [GC (Allocation Failure) [PSYoungGen: 153696K->64K(148992K)] 155667K->2035K(324096K), 0.0005035 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
94.543: [GC (Allocation Failure) [PSYoungGen: 148544K->96K(143872K)] 150515K->2067K(318976K), 0.0004961 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
94.646: [GC (Allocation Failure) [PSYoungGen: 143456K->64K(139264K)] 145427K->2035K(314368K), 0.0007385 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
94.745: [GC (Allocation Failure) [PSYoungGen: 138816K->64K(134656K)] 140787K->2035K(309760K), 0.0005009 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
94.840: [GC (Allocation Failure) [PSYoungGen: 134208K->96K(130560K)] 136179K->2067K(305664K), 0.0004933 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
