OpenJDK 64-Bit Server VM (25.202-b05) for bsd-amd64 JRE (Zulu 8.36.0.1-CA-macosx) (1.8.0_202-b05), built on Jan 29 2019 06:07:09 by "zulu_re" with gcc 4.2.1 (Based on Apple Inc. build 5658) (LLVM build 2336.11.00)
Memory: 4k page, physical 16777216k(1673500k free)

/proc/meminfo:

CommandLine flags: -XX:InitialHeapSize=268435456 -XX:MaxHeapSize=4294967296 -XX:+PrintGC -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:+UseParallelGC 
Heap
 PSYoungGen      total 76288K, used 35656K [0x000000076ab00000, 0x0000000770000000, 0x00000007c0000000)
  eden space 65536K, 54% used [0x000000076ab00000,0x000000076cdd22e8,0x000000076eb00000)
  from space 10752K, 0% used [0x000000076f580000,0x000000076f580000,0x0000000770000000)
  to   space 10752K, 0% used [0x000000076eb00000,0x000000076eb00000,0x000000076f580000)
 ParOldGen       total 175104K, used 0K [0x00000006c0000000, 0x00000006cab00000, 0x000000076ab00000)
  object space 175104K, 0% used [0x00000006c0000000,0x00000006c0000000,0x00000006cab00000)
 Metaspace       used 7652K, capacity 8001K, committed 8192K, reserved 1056768K
  class space    used 852K, capacity 948K, committed 1024K, reserved 1048576K
29: [GC (Allocation Failure) [PSYoungGen: 132800K->1712K(141824K)] 132824K->1744K(316928K), 0.0018382 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
59.129: [GC (Allocation Failure) [PSYoungGen: 301152K->96K(289280K)] 303064K->2008K(464384K), 0.0005353 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
59.263: [GC (Allocation Failure) [PSYoungGen: 288864K->96K(278016K)] 290776K->2008K(453120K), 0.0005220 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
59.390: [GC (Allocation Failure) [PSYoungGen: 277600K->96K(267264K)] 279512K->2008K(442368K), 0.0005194 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
59.512: [GC (Allocation Failure) [PSYoungGen: 266848K->96K(257024K)] 268760K->2008K(432128K), 0.0005102 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
59.628: [GC (Allocation Failure) [PSYoungGen: 256608K->64K(247296K)] 258520K->1976K(422400K), 0.0005472 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
59.743: [GC (Allocation Failure) [PSYoungGen: 246848K->96K(237568K)] 248760K->2008K(412672K), 0.0005337 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
59.854: [GC (Allocation Failure) [PSYoungGen: 237152K->96K(228352K)] 239064K->2008K(403456K), 0.0005186 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
59.958: [GC (Allocation Failure) [PSYoungGen: 227936K->96K(219648K)] 229848K->2008K(394752K), 0.0004955 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
60.062: [GC (Allocation Failure) [PSYoungGen: 219232K->96K(211456K)] 221144K->2008K(386560K), 0.0005079 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
60.156: [GC (Allocation Failure) [PSYoungGen: 211040K->64K(203776K)] 212952K->1976K(378880K), 0.0005329 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
60.250: [GC (Allocation Failure) [PSYoungGen: 203328K->96K(196096K)] 205240K->2008K(371200K), 0.0009531 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
60.339: [GC (Allocation Failure) [PSYoungGen: 195680K->160K(188928K)] 197592K->2072K(364032K), 0.0005765 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
60.422: [GC (Allocation Failure) [PSYoungGen: 188576K->96K(182272K)] 190488K->2040K(357376K), 0.0005333 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
60.503: [GC (Allocation Failure) [PSYoungGen: 181856K->96K(175616K)] 183800K->2040K(350720K), 0.0004968 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
60.581: [GC (Allocation Failure) [PSYoungGen: 175200K->96K(169472K)] 177144K->2040K(344576K), 0.0005000 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
60.656: [GC (Allocation Failure) [PSYoungGen: 169056K->96K(163840K)] 171000K->2040K(338944K), 0.0005103 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
60.734: [GC (Allocation Failure) [PSYoungGen: 163424K->96K(158208K)] 165368K->2040K(333312K), 0.0005038 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
60.805: [GC (Allocation Failure) [PSYoungGen: 157792K->96K(153088K)] 159736K->2040K(328192K), 0.0005089 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
60.874: [GC (Allocation Failure) [PSYoungGen: 152672K->96K(147968K)] 154616K->2040K(323072K), 0.0005103 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
60.942: [GC (Allocation Failure) [PSYoungGen: 147552K->64K(143360K)] 149496K->2008K(318464K), 0.0010375 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
61.011: [GC (Allocation Failure) [PSYoungGen: 142912K->96K(138752K)] 144856K->2040K(313856K), 0.0005011 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
61.076: [GC (Allocation Failure) [PSYoungGen: 138336K->96K(134144K)] 140280K->2040K(309248K), 0.0004958 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
61.140: [GC (Allocation Failure) [PSYoungGen: 133728K->96K(130048K)] 135672K->2040K(305152K), 0.0006529 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
61.199: [GC (Allocation Failure) [PSYoungGen: 129632K->96K(125952K)] 131576K->2040K(301056K), 0.0005016 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
61.256: [GC (Allocation Failure) [PSYoungGen: 125536K->96K(121856K)] 127480K->2040K(296960K), 0.0005015 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
61.309: [GC (Allocation Failure) [PSYoungGen: 121440K->32K(118272K)] 123384K->1976K(293376K), 0.0004876 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
61.362: [GC (Allocation Failure) [PSYoungGen: 117792K->64K(114688K)] 119736K->2008K(289792K), 0.0004963 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
61.422: [GC (Allocation Failure) [PSYoungGen: 114240K->96K(111104K)] 116184K->2040K(286208K), 0.0005496 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
61.482: [GC (Allocation Failure) [PSYoungGen: 110688K->96K(108032K)] 112632K->2040K(283136K), 0.0006501 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
61.538: [GC (Allocation Failure) [PSYoungGen: 107616K->32K(104960K)] 109560K->1976K(280064K), 0.0005621 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
61.585: [GC (Allocation Failure) [PSYoungGen: 104480K->32K(101888K)] 106424K->1976K(276992K), 0.0005455 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
61.630: [GC (Allocation Failure) [PSYoungGen: 101408K->64K(122368K)] 103352K->2008K(297472K), 0.0009635 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
61.686: [GC (Allocation Failure) [PSYoungGen: 121920K->64K(146944K)] 123864K->2008K(322048K), 0.0006154 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
61.753: [GC (Allocation Failure) [PSYoungGen: 146496K->64K(176640K)] 148440K->2008K(351744K), 0.0012512 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
61.851: [GC (Allocation Failure) [PSYoungGen: 176192K->96K(211968K)] 178136K->2040K(387072K), 0.0006303 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
61.964: [GC (Allocation Failure) [PSYoungGen: 211552K->96K(204288K)] 213496K->2040K(379392K), 0.0006454 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
62.064: [GC (Allocation Failure) [PSYoungGen: 203872K->96K(196608K)] 205816K->2040K(371712K), 0.0005973 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
62.153: [GC (Allocation Failure) [PSYoungGen: 196192K->96K(189440K)] 198136K->2040K(364544K), 0.0005403 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
62.240: [GC (Allocation Failure) [PSYoungGen: 189024K->64K(182784K)] 190968K->2008K(357888K), 0.0005204 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
62.322: [GC (Allocation Failure) [PSYoungGen: 182336K->96K(176128K)] 184280K->2040K(351232K), 0.0005332 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
62.402: [GC (Allocation Failure) [PSYoungGen: 175712K->96K(169984K)] 177656K->2040K(345088K), 0.0005508 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
62.482: [GC (Allocation Failure) [PSYoungGen: 169568K->96K(164352K)] 171512K->2040K(339456K), 0.0005334 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
62.557: [GC (Allocation Failure) [PSYoungGen: 163936K->96K(158720K)] 165880K->2040K(333824K), 0.0006096 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
62.629: [GC (Allocation Failure) [PSYoungGen: 158304K->64K(153600K)] 160248K->2008K(328704K), 0.0010796 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
62.701: [GC (Allocation Failure) [PSYoungGen: 153152K->64K(148480K)] 155096K->2008K(323584K), 0.0005448 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
62.769: [GC (Allocation Failure) [PSYoungGen: 148032K->96K(143360K)] 149976K->2040K(318464K), 0.0005063 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
62.833: [GC (Allocation Failure) [PSYoungGen: 142944K->64K(138752K)] 144888K->2008K(313856K), 0.0005204 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
62.901: [GC (Allocation Failure) [PSYoungGen: 138304K->64K(134144K)] 140248K->2008K(309248K), 0.0006321 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
62.968: [GC (Allocation Failure) [PSYoungGen: 133696K->96K(130048K)] 135640K->2040K(305152K), 0.0006743 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
63.027: [GC (Allocation Failure) [PSYoungGen: 129632K->64K(125952K)] 131576K->2008K(301056K), 0.0006074 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
63.088: [GC (Allocation Failure) [PSYoungGen: 125504K->64K(121856K)] 127448K->2008K(296960K), 0.0005275 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
63.147: [GC (Allocation Failure) [PSYoungGen: 121408K->64K(118272K)] 123352K->2008K(293376K), 0.0005772 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
63.203: [GC (Allocation Failure) [PSYoungGen: 117824K->96K(114688K)] 119768K->2040K(289792K), 0.0005064 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
63.255: [GC (Allocation Failure) [PSYoungGen: 114272K->96K(111104K)] 116216K->2040K(286208K), 0.0005194 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
63.306: [GC (Allocation Failure) [PSYoungGen: 110688K->96K(133632K)] 112632K->2040K(308736K), 0.0009147 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
63.368: [GC (Allocation Failure) [PSYoungGen: 133216K->96K(129536K)] 135160K->2040K(304640K), 0.0005199 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
63.426: [GC (Allocation Failure) [PSYoungGen: 129120K->64K(125440K)] 131064K->2008K(300544K), 0.0004949 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
63.483: [GC (Allocation Failure) [PSYoungGen: 124992K->64K(121344K)] 126936K->2008K(296448K), 0.0005130 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
63.538: [GC (Allocation Failure) [PSYoungGen: 120896K->96K(117760K)] 122840K->2040K(292864K), 0.0005541 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
63.591: [GC (Allocation Failure) [PSYoungGen: 117344K->32K(114176K)] 119288K->1976K(289280K), 0.0005123 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
63.643: [GC (Allocation Failure) [PSYoungGen: 113696K->96K(110592K)] 115640K->2040K(285696K), 0.0005474 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
63.694: [GC (Allocation Failure) [PSYoungGen: 110176K->96K(107520K)] 112120K->2040K(282624K), 0.0005060 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
63.743: [GC (Allocation Failure) [PSYoungGen: 107104K->96K(104448K)] 109048K->2040K(279552K), 0.0005281 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
63.791: [GC (Allocation Failure) [PSYoungGen: 104032K->64K(101376K)] 105976K->2008K(276480K), 0.0005022 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
63.836: [GC (Allocation Failure) [PSYoungGen: 100928K->96K(98816K)] 102872K->2040K(273920K), 0.0005027 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
63.881: [GC (Allocation Failure) [PSYoungGen: 98400K->96K(96256K)] 100344K->2040K(271360K), 0.0005147 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
63.925: [GC (Allocation Failure) [PSYoungGen: 95840K->96K(115712K)] 97784K->2040K(290816K), 0.0005293 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
63.978: [GC (Allocation Failure) [PSYoungGen: 115296K->96K(112128K)] 117240K->2040K(287232K), 0.0005089 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
64.028: [GC (Allocation Failure) [PSYoungGen: 111712K->64K(109056K)] 113656K->2008K(284160K), 0.0004971 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
64.078: [GC (Allocation Failure) [PSYoungGen: 108608K->96K(105984K)] 110552K->2040K(281088K), 0.0005487 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
64.126: [GC (Allocation Failure) [PSYoungGen: 105568K->96K(102912K)] 107512K->2040K(278016K), 0.0005041 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
64.173: [GC (Allocation Failure) [PSYoungGen: 102496K->96K(99840K)] 104440K->2040K(274944K), 0.0005293 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
64.218: [GC (Allocation Failure) [PSYoungGen: 99424K->96K(119808K)] 101368K->2040K(294912K), 0.0005538 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
64.272: [GC (Allocation Failure) [PSYoungGen: 119392K->96K(116224K)] 121336K->2040K(291328K), 0.0005665 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
64.325: [GC (Allocation Failure) [PSYoungGen: 115808K->96K(112640K)] 117752K->2040K(287744K), 0.0005257 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
64.377: [GC (Allocation Failure) [PSYoungGen: 112224K->96K(109568K)] 114168K->2040K(284672K), 0.0005126 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
64.427: [GC (Allocation Failure) [PSYoungGen: 109152K->96K(106496K)] 111096K->2040K(281600K), 0.0005089 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
64.475: [GC (Allocation Failure) [PSYoungGen: 106080K->96K(103424K)] 108024K->2040K(278528K), 0.0005304 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
64.523: [GC (Allocation Failure) [PSYoungGen: 103008K->96K(100352K)] 104952K->2040K(275456K), 0.0005095 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
64.568: [GC (Allocation Failure) [PSYoungGen: 99936K->96K(97792K)] 101880K->2040K(272896K), 0.0005164 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
64.613: [GC (Allocation Failure) [PSYoungGen: 97376K->96K(117248K)] 99320K->2040K(292352K), 0.0005590 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
64.666: [GC (Allocation Failure) [PSYoungGen: 116832K->96K(113664K)] 118776K->2040K(288768K), 0.0005034 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
64.720: [GC (Allocation Failure) [PSYoungGen: 113248K->96K(110592K)] 115192K->2040K(285696K), 0.0005118 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
64.770: [GC (Allocation Failure) [PSYoungGen: 110176K->32K(107520K)] 112120K->1976K(282624K), 0.0005147 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
64.820: [GC (Allocation Failure) [PSYoungGen: 107040K->96K(104448K)] 108984K->2040K(279552K), 0.0005240 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
64.873: [GC (Allocation Failure) [PSYoungGen: 104031K->32K(125440K)] 105975K->1976K(300544K), 0.0015597 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
64.939: [GC (Allocation Failure) [PSYoungGen: 124960K->64K(150528K)] 126904K->2008K(325632K), 0.0010102 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
65.012: [GC (Allocation Failure) [PSYoungGen: 150080K->96K(180736K)] 152024K->2040K(355840K), 0.0005164 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
65.095: [GC (Allocation Failure) [PSYoungGen: 180320K->96K(217088K)] 182264K->2040K(392192K), 0.0005234 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
65.200: [GC (Allocation Failure) [PSYoungGen: 216672K->96K(208896K)] 218616K->2040K(384000K), 0.0006336 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
65.317: [GC (Allocation Failure) [PSYoungGen: 208480K->96K(201216K)] 210424K->2040K(376320K), 0.0005343 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
65.416: [GC (Allocation Failure) [PSYoungGen: 200800K->96K(194048K)] 202744K->2040K(369152K), 0.0005103 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
65.510: [GC (Allocation Failure) [PSYoungGen: 193632K->64K(186880K)] 195576K->2008K(361984K), 0.0005628 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
65.602: [GC (Allocation Failure) [PSYoungGen: 186432K->96K(180224K)] 188376K->2040K(355328K), 0.0005194 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
65.688: [GC (Allocation Failure) [PSYoungGen: 179808K->64K(174080K)] 181752K->2008K(349184K), 0.0011776 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
65.769: [GC (Allocation Failure) [PSYoungGen: 173632K->96K(167936K)] 175576K->2040K(343040K), 0.0005328 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
65.849: [GC (Allocation Failure) [PSYoungGen: 167520K->96K(162304K)] 169464K->2040K(337408K), 0.0005589 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
65.925: [GC (Allocation Failure) [PSYoungGen: 161888K->96K(156672K)] 163832K->2040K(331776K), 0.0005212 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
65.998: [GC (Allocation Failure) [PSYoungGen: 156256K->96K(151552K)] 158200K->2040K(326656K), 0.0005107 secs] [Times: user=0.00 sys=0.01, real=0.00 secs] 
66.067: [GC (Allocation Failure) [PSYoungGen: 151136K->96K(146432K)] 153080K->2040K(321536K), 0.0005286 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
66.134: [GC (Allocation Failure) [PSYoungGen: 146016K->96K(141824K)] 147960K->2040K(316928K), 0.0005195 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
66.198: [GC (Allocation Failure) [PSYoungGen: 141408K->64K(137216K)] 143352K->2008K(312320K), 0.0005532 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
66.262: [GC (Allocation Failure) [PSYoungGen: 136768K->96K(132608K)] 138712K->2040K(307712K), 0.0005063 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
66.325: [GC (Allocation Failure) [PSYoungGen: 132192K->96K(128512K)] 134136K->2040K(303616K), 0.0005559 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
66.387: [GC (Allocation Failure) [PSYoungGen: 128096K->96K(124416K)] 130040K->2040K(299520K), 0.0005397 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
66.445: [GC (Allocation Failure) [PSYoungGen: 124000K->64K(120832K)] 125944K->2008K(295936K), 0.0005632 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
66.502: [GC (Allocation Failure) [PSYoungGen: 120384K->64K(117248K)] 122328K->2008K(292352K), 0.0005641 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
66.561: [GC (Allocation Failure) [PSYoungGen: 116800K->96K(113664K)] 118744K->2040K(288768K), 0.0005214 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
66.618: [GC (Allocation Failure) [PSYoungGen: 113248K->64K(110592K)] 115192K->2008K(285696K), 0.0005449 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
66.669: [GC (Allocation Failure) [PSYoungGen: 110144K->64K(107520K)] 112088K->2008K(282624K), 0.0005301 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
66.720: [GC (Allocation Failure) [PSYoungGen: 107072K->96K(104448K)] 109016K->2040K(279552K), 0.0005066 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
66.767: [GC (Allocation Failure) [PSYoungGen: 104032K->96K(101376K)] 105976K->2040K(276480K), 0.0005126 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
66.813: [GC (Allocation Failure) [PSYoungGen: 100960K->96K(98816K)] 102904K->2040K(273920K), 0.0005025 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
66.858: [GC (Allocation Failure) [PSYoungGen: 98400K->96K(96256K)] 100344K->2040K(271360K), 0.0005480 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
66.902: [GC (Allocation Failure) [PSYoungGen: 95840K->96K(93696K)] 97784K->2040K(268800K), 0.0005152 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
66.945: [GC (Allocation Failure) [PSYoungGen: 93280K->96K(112640K)] 95224K->2040K(287744K), 0.0005035 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
66.996: [GC (Allocation Failure) [PSYoungGen: 112224K->96K(109568K)] 114168K->2040K(284672K), 0.0005552 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
67.046: [GC (Allocation Failure) [PSYoungGen: 109152K->96K(106496K)] 111096K->2040K(281600K), 0.0004993 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
67.094: [GC (Allocation Failure) [PSYoungGen: 106080K->96K(103424K)] 108024K->2040K(278528K), 0.0005047 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
67.141: [GC (Allocation Failure) [PSYoungGen: 103008K->64K(124416K)] 104952K->2008K(299520K), 0.0006994 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
67.197: [GC (Allocation Failure) [PSYoungGen: 123968K->96K(149504K)] 125912K->2040K(324608K), 0.0005149 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
67.268: [GC (Allocation Failure) [PSYoungGen: 149088K->64K(179712K)] 151032K->2008K(354816K), 0.0009109 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
67.352: [GC (Allocation Failure) [PSYoungGen: 179264K->96K(173568K)] 181208K->2040K(348672K), 0.0005501 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
67.434: [GC (Allocation Failure) [PSYoungGen: 173152K->64K(208384K)] 175096K->2008K(383488K), 0.0010778 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
67.531: [GC (Allocation Failure) [PSYoungGen: 207936K->64K(200704K)] 209880K->2008K(375808K), 0.0005601 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
67.622: [GC (Allocation Failure) [PSYoungGen: 200256K->96K(193536K)] 202200K->2040K(368640K), 0.0005640 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
67.712: [GC (Allocation Failure) [PSYoungGen: 193120K->96K(186368K)] 195064K->2040K(361472K), 0.0005315 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
67.801: [GC (Allocation Failure) [PSYoungGen: 185952K->96K(179712K)] 187896K->2040K(354816K), 0.0005029 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
67.885: [GC (Allocation Failure) [PSYoungGen: 179296K->96K(173568K)] 181240K->2040K(348672K), 0.0005193 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
67.968: [GC (Allocation Failure) [PSYoungGen: 173152K->64K(167424K)] 175096K->2008K(342528K), 0.0005189 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
68.044: [GC (Allocation Failure) [PSYoungGen: 166976K->96K(161792K)] 168920K->2040K(336896K), 0.0005077 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
68.117: [GC (Allocation Failure) [PSYoungGen: 161376K->96K(156160K)] 163320K->2040K(331264K), 0.0005343 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
68.188: [GC (Allocation Failure) [PSYoungGen: 155744K->96K(151040K)] 157688K->2040K(326144K), 0.0005550 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
68.262: [GC (Allocation Failure) [PSYoungGen: 150624K->96K(145920K)] 152568K->2040K(321024K), 0.0005371 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
68.340: [GC (Allocation Failure) [PSYoungGen: 145504K->96K(141312K)] 147448K->2040K(316416K), 0.0005102 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
68.405: [GC (Allocation Failure) [PSYoungGen: 140896K->96K(136704K)] 142840K->2040K(311808K), 0.0005551 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
68.467: [GC (Allocation Failure) [PSYoungGen: 136288K->96K(132608K)] 138232K->2040K(307712K), 0.0005086 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
68.527: [GC (Allocation Failure) [PSYoungGen: 132192K->96K(128512K)] 134136K->2040K(303616K), 0.0005114 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
68.589: [GC (Allocation Failure) [PSYoungGen: 128096K->64K(124416K)] 130040K->2008K(299520K), 0.0010713 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
68.664: [GC (Allocation Failure) [PSYoungGen: 123968K->96K(120832K)] 125912K->2040K(295936K), 0.0005276 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
68.741: [GC (Allocation Failure) [PSYoungGen: 120416K->96K(117248K)] 122360K->2040K(292352K), 0.0008311 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
68.804: [GC (Allocation Failure) [PSYoungGen: 116832K->96K(113664K)] 118776K->2040K(288768K), 0.0005175 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
