OpenJDK 64-Bit Server VM (25.202-b05) for bsd-amd64 JRE (Zulu 8.36.0.1-CA-macosx) (1.8.0_202-b05), built on Jan 29 2019 06:07:09 by "zulu_re" with gcc 4.2.1 (Based on Apple Inc. build 5658) (LLVM build 2336.11.00)
Memory: 4k page, physical 16777216k(2706936k free)

/proc/meminfo:

CommandLine flags: -XX:InitialHeapSize=268435456 -XX:MaxHeapSize=4294967296 -XX:+PrintGC -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:+UseParallelGC 
Heap
 PSYoungGen      total 76288K, used 35657K [0x000000076ab00000, 0x0000000770000000, 0x00000007c0000000)
  eden space 65536K, 54% used [0x000000076ab00000,0x000000076cdd26e0,0x000000076eb00000)
  from space 10752K, 0% used [0x000000076f580000,0x000000076f580000,0x0000000770000000)
  to   space 10752K, 0% used [0x000000076eb00000,0x000000076eb00000,0x000000076f580000)
 ParOldGen       total 175104K, used 0K [0x00000006c0000000, 0x00000006cab00000, 0x000000076ab00000)
  object space 175104K, 0% used [0x00000006c0000000,0x00000006c0000000,0x00000006cab00000)
 Metaspace       used 7639K, capacity 8001K, committed 8192K, reserved 1056768K
  class space    used 852K, capacity 948K, committed 1024K, reserved 1048576K
711: [GC (Allocation Failure) [PSYoungGen: 132656K->1616K(141824K)] 132672K->1640K(316928K), 0.0017639 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
64.142: [GC (Allocation Failure) [PSYoungGen: 297504K->32K(286208K)] 299356K->1884K(461312K), 0.0005761 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
64.210: [GC (Allocation Failure) [PSYoungGen: 285728K->32K(274944K)] 287580K->1884K(450048K), 0.0005164 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
64.281: [GC (Allocation Failure) [PSYoungGen: 274464K->96K(264192K)] 276316K->1948K(439296K), 0.0006195 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
64.346: [GC (Allocation Failure) [PSYoungGen: 263776K->32K(253952K)] 265628K->1884K(429056K), 0.0005144 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
64.410: [GC (Allocation Failure) [PSYoungGen: 253472K->32K(244224K)] 255324K->1884K(419328K), 0.0004970 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
64.469: [GC (Allocation Failure) [PSYoungGen: 243744K->96K(235008K)] 245596K->1948K(410112K), 0.0005122 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
64.526: [GC (Allocation Failure) [PSYoungGen: 234591K->32K(226304K)] 236443K->1884K(401408K), 0.0005351 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
64.581: [GC (Allocation Failure) [PSYoungGen: 225824K->32K(217600K)] 227676K->1884K(392704K), 0.0005886 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
64.637: [GC (Allocation Failure) [PSYoungGen: 217120K->96K(209408K)] 218972K->1948K(384512K), 0.0005427 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
64.687: [GC (Allocation Failure) [PSYoungGen: 208992K->32K(201728K)] 210844K->1884K(376832K), 0.0005287 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
64.736: [GC (Allocation Failure) [PSYoungGen: 201248K->32K(194560K)] 203100K->1884K(369664K), 0.0005355 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
64.787: [GC (Allocation Failure) [PSYoungGen: 194080K->96K(187392K)] 195932K->1948K(362496K), 0.0005594 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
64.832: [GC (Allocation Failure) [PSYoungGen: 186976K->96K(180736K)] 188828K->1948K(355840K), 0.0005659 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
64.875: [GC (Allocation Failure) [PSYoungGen: 180320K->96K(217088K)] 182172K->1948K(392192K), 0.0005670 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
64.930: [GC (Allocation Failure) [PSYoungGen: 216672K->32K(260608K)] 218524K->1884K(435712K), 0.0005771 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
64.994: [GC (Allocation Failure) [PSYoungGen: 260128K->32K(250368K)] 261980K->1884K(425472K), 0.0004959 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
65.054: [GC (Allocation Failure) [PSYoungGen: 249888K->32K(240640K)] 251740K->1884K(415744K), 0.0005228 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
65.112: [GC (Allocation Failure) [PSYoungGen: 240160K->96K(231424K)] 242012K->1948K(406528K), 0.0005196 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
65.171: [GC (Allocation Failure) [PSYoungGen: 231008K->32K(222720K)] 232860K->1884K(397824K), 0.0005154 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
65.224: [GC (Allocation Failure) [PSYoungGen: 222240K->96K(214528K)] 224092K->1948K(389632K), 0.0005178 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
65.276: [GC (Allocation Failure) [PSYoungGen: 214112K->96K(257536K)] 215964K->1948K(432640K), 0.0008616 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
65.339: [GC (Allocation Failure) [PSYoungGen: 257120K->96K(247296K)] 258972K->1948K(422400K), 0.0005495 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
65.399: [GC (Allocation Failure) [PSYoungGen: 246880K->96K(237568K)] 248732K->1948K(412672K), 0.0005391 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
65.460: [GC (Allocation Failure) [PSYoungGen: 237152K->64K(228352K)] 239004K->1916K(403456K), 0.0005778 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
65.516: [GC (Allocation Failure) [PSYoungGen: 227904K->96K(219648K)] 229756K->1948K(394752K), 0.0005219 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
65.570: [GC (Allocation Failure) [PSYoungGen: 219232K->96K(211456K)] 221084K->1948K(386560K), 0.0005353 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
65.621: [GC (Allocation Failure) [PSYoungGen: 211040K->32K(203776K)] 212892K->1884K(378880K), 0.0005657 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
65.675: [GC (Allocation Failure) [PSYoungGen: 203296K->32K(196096K)] 205148K->1884K(371200K), 0.0005535 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
65.723: [GC (Allocation Failure) [PSYoungGen: 195616K->32K(188928K)] 197468K->1884K(364032K), 0.0005050 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
65.769: [GC (Allocation Failure) [PSYoungGen: 188448K->32K(182272K)] 190300K->1884K(357376K), 0.0005224 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
65.814: [GC (Allocation Failure) [PSYoungGen: 181792K->64K(175616K)] 183644K->1916K(350720K), 0.0005565 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
65.857: [GC (Allocation Failure) [PSYoungGen: 175168K->96K(210944K)] 177020K->1948K(386048K), 0.0005344 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
65.909: [GC (Allocation Failure) [PSYoungGen: 210528K->32K(203264K)] 212380K->1884K(378368K), 0.0005400 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
65.961: [GC (Allocation Failure) [PSYoungGen: 202784K->32K(196096K)] 204636K->1884K(371200K), 0.0005241 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
66.009: [GC (Allocation Failure) [PSYoungGen: 195616K->96K(188928K)] 197468K->1948K(364032K), 0.0005823 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
66.056: [GC (Allocation Failure) [PSYoungGen: 188512K->32K(226816K)] 190364K->1884K(401920K), 0.0006107 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
66.112: [GC (Allocation Failure) [PSYoungGen: 226336K->96K(272384K)] 228188K->1948K(447488K), 0.0005365 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
66.179: [GC (Allocation Failure) [PSYoungGen: 271968K->96K(261632K)] 273820K->1948K(436736K), 0.0006225 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
66.245: [GC (Allocation Failure) [PSYoungGen: 261216K->32K(251392K)] 263068K->1884K(426496K), 0.0005047 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
66.307: [GC (Allocation Failure) [PSYoungGen: 250912K->32K(241664K)] 252764K->1884K(416768K), 0.0005364 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
66.366: [GC (Allocation Failure) [PSYoungGen: 241184K->96K(232448K)] 243036K->1948K(407552K), 0.0005394 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
66.424: [GC (Allocation Failure) [PSYoungGen: 232032K->96K(223744K)] 233884K->1948K(398848K), 0.0005407 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
66.483: [GC (Allocation Failure) [PSYoungGen: 223328K->96K(215552K)] 225180K->1948K(390656K), 0.0006163 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
66.540: [GC (Allocation Failure) [PSYoungGen: 215136K->32K(207360K)] 216988K->1884K(382464K), 0.0005926 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
66.592: [GC (Allocation Failure) [PSYoungGen: 206880K->96K(199680K)] 208732K->1948K(374784K), 0.0005454 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
66.645: [GC (Allocation Failure) [PSYoungGen: 199264K->96K(239616K)] 201116K->1948K(414720K), 0.0013715 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
66.707: [GC (Allocation Failure) [PSYoungGen: 239200K->32K(287744K)] 241052K->1884K(462848K), 0.0005846 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
66.779: [GC (Allocation Failure) [PSYoungGen: 287264K->96K(276480K)] 289116K->1948K(451584K), 0.0005608 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
66.849: [GC (Allocation Failure) [PSYoungGen: 276064K->32K(265728K)] 277916K->1884K(440832K), 0.0005707 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
66.916: [GC (Allocation Failure) [PSYoungGen: 265248K->32K(255488K)] 267100K->1884K(430592K), 0.0005160 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
66.983: [GC (Allocation Failure) [PSYoungGen: 255008K->64K(245760K)] 256860K->1916K(420864K), 0.0006674 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
67.045: [GC (Allocation Failure) [PSYoungGen: 245312K->96K(236544K)] 247164K->1948K(411648K), 0.0005451 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
67.105: [GC (Allocation Failure) [PSYoungGen: 236128K->32K(227328K)] 237980K->1884K(402432K), 0.0005496 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
67.162: [GC (Allocation Failure) [PSYoungGen: 226848K->64K(218624K)] 228700K->1916K(393728K), 0.0006195 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
67.219: [GC (Allocation Failure) [PSYoungGen: 218176K->96K(210432K)] 220028K->1948K(385536K), 0.0005390 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
67.273: [GC (Allocation Failure) [PSYoungGen: 210016K->96K(202752K)] 211868K->1948K(377856K), 0.0005472 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
67.325: [GC (Allocation Failure) [PSYoungGen: 202336K->64K(243200K)] 204188K->1916K(418304K), 0.0009148 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
67.386: [GC (Allocation Failure) [PSYoungGen: 242752K->32K(291840K)] 244604K->1884K(466944K), 0.0006287 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
67.463: [GC (Allocation Failure) [PSYoungGen: 291360K->96K(280064K)] 293212K->1948K(455168K), 0.0005395 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
67.536: [GC (Allocation Failure) [PSYoungGen: 279648K->32K(268800K)] 281500K->1884K(443904K), 0.0005516 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
67.606: [GC (Allocation Failure) [PSYoungGen: 268320K->32K(258048K)] 270172K->1884K(433152K), 0.0005882 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
67.674: [GC (Allocation Failure) [PSYoungGen: 257568K->32K(247808K)] 259420K->1884K(422912K), 0.0006285 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
67.737: [GC (Allocation Failure) [PSYoungGen: 247328K->32K(238080K)] 249180K->1884K(413184K), 0.0006669 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
67.799: [GC (Allocation Failure) [PSYoungGen: 237600K->32K(228864K)] 239452K->1884K(403968K), 0.0005627 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
67.859: [GC (Allocation Failure) [PSYoungGen: 228384K->32K(220160K)] 230236K->1884K(395264K), 0.0005426 secs] [Times: user=0.00 sys=0.01, real=0.00 secs] 
67.914: [GC (Allocation Failure) [PSYoungGen: 219680K->32K(211968K)] 221532K->1884K(387072K), 0.0005829 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
67.967: [GC (Allocation Failure) [PSYoungGen: 211488K->64K(204288K)] 213340K->1916K(379392K), 0.0005333 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
68.022: [GC (Allocation Failure) [PSYoungGen: 203840K->96K(196608K)] 205692K->1948K(371712K), 0.0005371 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
68.072: [GC (Allocation Failure) [PSYoungGen: 196192K->96K(189440K)] 198044K->1948K(364544K), 0.0005408 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
68.120: [GC (Allocation Failure) [PSYoungGen: 189024K->96K(182784K)] 190876K->1948K(357888K), 0.0005504 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
68.166: [GC (Allocation Failure) [PSYoungGen: 182368K->32K(176128K)] 184220K->1884K(351232K), 0.0005165 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
68.210: [GC (Allocation Failure) [PSYoungGen: 175648K->32K(169984K)] 177500K->1884K(345088K), 0.0005154 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
68.257: [GC (Allocation Failure) [PSYoungGen: 169504K->32K(204288K)] 171356K->1884K(379392K), 0.0005746 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
68.308: [GC (Allocation Failure) [PSYoungGen: 203808K->96K(196608K)] 205660K->1948K(371712K), 0.0005404 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
68.358: [GC (Allocation Failure) [PSYoungGen: 196192K->32K(189440K)] 198044K->1884K(364544K), 0.0005504 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
68.406: [GC (Allocation Failure) [PSYoungGen: 188960K->32K(227328K)] 190812K->1884K(402432K), 0.0005766 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
68.464: [GC (Allocation Failure) [PSYoungGen: 226848K->64K(218624K)] 228700K->1916K(393728K), 0.0005572 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
68.524: [GC (Allocation Failure) [PSYoungGen: 218176K->96K(210432K)] 220028K->1948K(385536K), 0.0005748 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
68.577: [GC (Allocation Failure) [PSYoungGen: 210016K->96K(202752K)] 211868K->1948K(377856K), 0.0005391 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
68.634: [GC (Allocation Failure) [PSYoungGen: 202336K->96K(195584K)] 204188K->1948K(370688K), 0.0006622 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
68.686: [GC (Allocation Failure) [PSYoungGen: 195168K->96K(188416K)] 197020K->1948K(363520K), 0.0005490 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
68.734: [GC (Allocation Failure) [PSYoungGen: 188000K->96K(226304K)] 189852K->1948K(401408K), 0.0006742 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
68.795: [GC (Allocation Failure) [PSYoungGen: 225888K->96K(217600K)] 227740K->1948K(392704K), 0.0005458 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
68.850: [GC (Allocation Failure) [PSYoungGen: 217184K->96K(209408K)] 219036K->1948K(384512K), 0.0005863 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
68.906: [GC (Allocation Failure) [PSYoungGen: 208992K->32K(201728K)] 210844K->1884K(376832K), 0.0005561 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
68.958: [GC (Allocation Failure) [PSYoungGen: 201248K->64K(194560K)] 203100K->1916K(369664K), 0.0005348 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
69.007: [GC (Allocation Failure) [PSYoungGen: 194112K->32K(187392K)] 195964K->1884K(362496K), 0.0005807 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
69.057: [GC (Allocation Failure) [PSYoungGen: 186912K->64K(180736K)] 188764K->1916K(355840K), 0.0005548 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
69.103: [GC (Allocation Failure) [PSYoungGen: 180288K->96K(174592K)] 182140K->1948K(349696K), 0.0005402 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
69.149: [GC (Allocation Failure) [PSYoungGen: 174176K->32K(209408K)] 176028K->1884K(384512K), 0.0007712 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
69.202: [GC (Allocation Failure) [PSYoungGen: 208928K->32K(251392K)] 210780K->1884K(426496K), 0.0005370 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
69.267: [GC (Allocation Failure) [PSYoungGen: 250912K->96K(241664K)] 252764K->1948K(416768K), 0.0005334 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
69.328: [GC (Allocation Failure) [PSYoungGen: 241248K->32K(290304K)] 243100K->1884K(465408K), 0.0007768 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
69.405: [GC (Allocation Failure) [PSYoungGen: 289824K->96K(278528K)] 291676K->1948K(453632K), 0.0005364 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
69.475: [GC (Allocation Failure) [PSYoungGen: 278112K->64K(267776K)] 279964K->1916K(442880K), 0.0005610 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
69.544: [GC (Allocation Failure) [PSYoungGen: 267328K->32K(257536K)] 269180K->1884K(432640K), 0.0005155 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
69.610: [GC (Allocation Failure) [PSYoungGen: 257056K->32K(247296K)] 258908K->1884K(422400K), 0.0005192 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
69.675: [GC (Allocation Failure) [PSYoungGen: 246816K->0K(237568K)] 248668K->1852K(412672K), 0.0006265 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
69.735: [GC (Allocation Failure) [PSYoungGen: 237056K->96K(228352K)] 238908K->1948K(403456K), 0.0007175 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
69.795: [GC (Allocation Failure) [PSYoungGen: 227936K->32K(219648K)] 229788K->1884K(394752K), 0.0005345 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
69.850: [GC (Allocation Failure) [PSYoungGen: 219168K->32K(211456K)] 221020K->1884K(386560K), 0.0005285 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
69.903: [GC (Allocation Failure) [PSYoungGen: 210976K->64K(203776K)] 212828K->1916K(378880K), 0.0005521 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
69.955: [GC (Allocation Failure) [PSYoungGen: 203328K->32K(196096K)] 205180K->1884K(371200K), 0.0005373 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
70.004: [GC (Allocation Failure) [PSYoungGen: 195616K->64K(188928K)] 197468K->1916K(364032K), 0.0006026 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
70.052: [GC (Allocation Failure) [PSYoungGen: 188480K->64K(226816K)] 190332K->1916K(401920K), 0.0010891 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
70.112: [GC (Allocation Failure) [PSYoungGen: 226368K->96K(272384K)] 228220K->1948K(447488K), 0.0005287 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
70.183: [GC (Allocation Failure) [PSYoungGen: 271968K->32K(327168K)] 273820K->1884K(502272K), 0.0006324 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
70.267: [GC (Allocation Failure) [PSYoungGen: 326688K->96K(313856K)] 328540K->1948K(488960K), 0.0005384 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
70.346: [GC (Allocation Failure) [PSYoungGen: 313440K->96K(301056K)] 315292K->1948K(476160K), 0.0005520 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
70.422: [GC (Allocation Failure) [PSYoungGen: 300640K->32K(288768K)] 302492K->1908K(463872K), 0.0005382 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
70.495: [GC (Allocation Failure) [PSYoungGen: 288288K->32K(277504K)] 290164K->1908K(452608K), 0.0005170 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
70.565: [GC (Allocation Failure) [PSYoungGen: 277024K->32K(266752K)] 278900K->1908K(441856K), 0.0007246 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
70.636: [GC (Allocation Failure) [PSYoungGen: 266272K->32K(256512K)] 268148K->1908K(431616K), 0.0006211 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
70.701: [GC (Allocation Failure) [PSYoungGen: 256032K->96K(246784K)] 257908K->1972K(421888K), 0.0005522 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
70.764: [GC (Allocation Failure) [PSYoungGen: 246368K->96K(237568K)] 248244K->1972K(412672K), 0.0005541 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
70.824: [GC (Allocation Failure) [PSYoungGen: 237152K->32K(228352K)] 239028K->1908K(403456K), 0.0006481 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
70.882: [GC (Allocation Failure) [PSYoungGen: 227872K->96K(219648K)] 229748K->1972K(394752K), 0.0006301 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
70.937: [GC (Allocation Failure) [PSYoungGen: 219232K->96K(211456K)] 221108K->1972K(386560K), 0.0006351 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
70.991: [GC (Allocation Failure) [PSYoungGen: 211040K->96K(203776K)] 212916K->1972K(378880K), 0.0005646 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
71.043: [GC (Allocation Failure) [PSYoungGen: 203360K->96K(196096K)] 205236K->1972K(371200K), 0.0005402 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
71.095: [GC (Allocation Failure) [PSYoungGen: 195680K->32K(188928K)] 197556K->1908K(364032K), 0.0005547 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
71.144: [GC (Allocation Failure) [PSYoungGen: 188448K->32K(182272K)] 190324K->1908K(357376K), 0.0005220 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
71.190: [GC (Allocation Failure) [PSYoungGen: 181792K->32K(175616K)] 183668K->1908K(350720K), 0.0006093 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
71.235: [GC (Allocation Failure) [PSYoungGen: 175136K->96K(210944K)] 177012K->1972K(386048K), 0.0005264 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
71.289: [GC (Allocation Failure) [PSYoungGen: 210528K->32K(253440K)] 212404K->1908K(428544K), 0.0006329 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
71.353: [GC (Allocation Failure) [PSYoungGen: 252960K->64K(243712K)] 254836K->1940K(418816K), 0.0006197 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
71.415: [GC (Allocation Failure) [PSYoungGen: 243264K->96K(234496K)] 245140K->1972K(409600K), 0.0005497 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
71.474: [GC (Allocation Failure) [PSYoungGen: 234080K->32K(225792K)] 235956K->1908K(400896K), 0.0005645 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
71.531: [GC (Allocation Failure) [PSYoungGen: 225312K->96K(217088K)] 227188K->1972K(392192K), 0.0005425 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
71.587: [GC (Allocation Failure) [PSYoungGen: 216672K->96K(208896K)] 218548K->1972K(384000K), 0.0005368 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
71.642: [GC (Allocation Failure) [PSYoungGen: 208480K->32K(201216K)] 210356K->1908K(376320K), 0.0005274 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
71.694: [GC (Allocation Failure) [PSYoungGen: 200736K->96K(194048K)] 202612K->1972K(369152K), 0.0005769 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
71.742: [GC (Allocation Failure) [PSYoungGen: 193632K->32K(186880K)] 195508K->1908K(361984K), 0.0005023 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
71.788: [GC (Allocation Failure) [PSYoungGen: 186400K->32K(180224K)] 188276K->1908K(355328K), 0.0005110 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
71.832: [GC (Allocation Failure) [PSYoungGen: 179744K->32K(174080K)] 181620K->1908K(349184K), 0.0005086 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
71.875: [GC (Allocation Failure) [PSYoungGen: 173600K->96K(167936K)] 175476K->1972K(343040K), 0.0005360 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
71.917: [GC (Allocation Failure) [PSYoungGen: 167520K->32K(201728K)] 169396K->1908K(376832K), 0.0005301 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
71.966: [GC (Allocation Failure) [PSYoungGen: 201248K->32K(242176K)] 203124K->1908K(417280K), 0.0005310 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
72.025: [GC (Allocation Failure) [PSYoungGen: 241696K->32K(232960K)] 243572K->1908K(408064K), 0.0005661 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
72.082: [GC (Allocation Failure) [PSYoungGen: 232480K->32K(279552K)] 234356K->1908K(454656K), 0.0010750 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
72.155: [GC (Allocation Failure) [PSYoungGen: 279072K->32K(335360K)] 280948K->1908K(510464K), 0.0005263 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
72.237: [GC (Allocation Failure) [PSYoungGen: 334880K->64K(321536K)] 336756K->1940K(496640K), 0.0005749 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
